,Season,Pos,Team,Name,G,Snaps,TeamSnaps,Snap%,Per Game,RushPerc,TargetP,TouchPerc,FP,FPPerSnap
244,2013,TE,DEN,Jacob Tamme,16,264,1207.0,21.87,16.5,0.0,9.47,9.47,24.4,0.09
245,2013,WR,TB,Chris Owusu,9,263,565.0,46.55,29.22,0.0,7.6,7.6,11.4,0.04
246,2013,WR,DEN,Andre Caldwell,16,260,1207.0,21.54,16.25,0.38,11.15,11.54,38.7,0.15
247,2013,TE,CIN,Alex Smith,16,252,1132.0,22.26,15.75,0.0,2.38,2.38,7.2,0.03
248,2013,WR,MIA,Brandon Gibson,7,252,453.0,55.63,36.0,0.0,17.06,17.06,50.6,0.2
249,2013,TE,GB,Jermichael Finley,6,252,421.0,59.86,42.0,0.0,13.49,13.49,48.0,0.19
250,2013,WR,JAX,Justin Blackmon,4,247,266.0,92.86,61.75,0.4,19.43,19.84,47.4,0.19
251,2013,WR,HOU,DeVier Posey,13,244,904.0,26.99,18.77,0.0,10.25,10.25,15.5,0.06
252,2013,WR,DAL,Cole Beasley,14,242,856.0,28.27,17.29,0.0,22.31,22.31,48.8,0.2
253,2013,FB,NYG,John Conner,13,241,835.0,28.86,18.54,0.0,4.56,4.56,3.1,0.01
254,2013,TE,WAS,Fred Davis,10,238,685.0,34.74,23.8,0.0,7.56,7.56,13.0,0.05
255,2013,TE,SD,John Phillips,15,238,1037.0,22.95,15.87,0.0,2.52,2.52,3.0,0.01
256,2013,WR,SF,Michael Crabtree,5,237,325.0,72.92,47.4,0.0,13.92,13.92,34.4,0.15
257,2013,WR,IND,LaVon Brazill,10,236,659.0,35.81,23.6,0.0,11.44,11.44,28.1,0.12
258,2013,RB,SEA,Robert Turbin,16,231,1012.0,22.83,14.44,33.33,5.19,38.53,30.4,0.13
259,2013,WR,TEN,Damian Williams,10,231,659.0,35.05,23.1,0.0,9.96,9.96,15.8,0.07
260,2013,FB,WAS,Darrel Young,13,227,948.0,23.95,17.46,5.29,3.96,9.25,35.2,0.16
261,2013,RB,ATL,Jason Snelling,14,226,923.0,24.49,16.14,19.47,15.04,34.51,62.0,0.27
262,2013,FB,BUF,Frank Summers,15,225,1094.0,20.57,15.0,5.33,3.56,8.89,24.5,0.11
263,2013,FB,BAL,Vonta Leach,16,224,1136.0,19.72,14.0,4.91,8.93,13.84,13.0,0.06
264,2013,TE,MIA,Michael Egnew,15,222,973.0,22.82,14.8,0.0,4.95,4.95,6.9,0.03
265,2013,FB,CHI,Tony Fiammetta,16,220,1057.0,20.81,13.75,0.0,2.27,2.27,5.7,0.03
266,2013,RB,GB,James Starks,13,220,916.0,24.02,16.92,40.45,5.91,46.36,82.2,0.37
267,2013,WR,NYG,Jerrel Jernigan,15,216,971.0,22.25,14.4,0.93,20.37,21.3,54.6,0.25
268,2013,TE,TB,Tom Crabtree,7,214,480.0,44.58,30.57,0.0,3.27,3.27,8.1,0.04
269,2013,TE,JAX,Allen Reisner,5,214,320.0,66.88,42.8,0.0,4.21,4.21,4.0,0.02
270,2013,WR,OAK,Brice Butler,10,210,630.0,33.33,21.0,0.0,8.1,8.1,10.3,0.05
271,2013,WR,IND,Da'Rick Rogers,5,205,340.0,60.29,41.0,0.49,11.22,11.71,31.2,0.15
272,2013,RB,TB,Peyton Hillis,7,202,446.0,45.29,28.86,36.14,10.4,46.53,44.3,0.22
273,2013,RB,LAR,Daryl Richardson,7,201,463.0,43.41,28.71,34.33,8.96,43.28,33.6,0.17
274,2013,FB,CAR,Richie Brockel,16,197,1029.0,19.14,12.31,0.51,0.51,1.02,-0.7,0.0
275,2013,TE,DAL,Gavin Escobar,16,197,997.0,19.76,12.31,0.0,7.61,7.61,25.4,0.13
276,2013,RB,MIN,Toby Gerhart,14,196,908.0,21.59,14.0,18.37,9.69,28.06,47.1,0.24
277,2013,WR,NO,Nick Toon,8,196,564.0,34.75,24.5,0.0,6.12,6.12,6.8,0.03
278,2013,WR,BUF,Chris Hogan,16,196,1161.0,16.88,12.25,0.0,8.67,8.67,8.3,0.04
279,2013,RB,PHI,Bryce Brown,16,194,1103.0,17.59,12.13,38.66,6.7,45.36,53.8,0.28
280,2013,WR,KC,AJ Jenkins,16,192,1079.0,17.79,12.0,1.04,8.85,9.9,13.6,0.07
281,2013,TE,IND,Jack Doyle,14,192,943.0,20.36,13.71,0.0,3.65,3.65,1.9,0.01
282,2013,FB,ATL,Patrick DiMarco,14,192,957.0,20.06,13.71,0.0,5.21,5.21,4.9,0.03
283,2013,RB,SF,Kendall Hunter,16,190,991.0,19.17,11.88,41.05,2.11,43.16,53.1,0.28
284,2013,TE,NE,Zach Sudfeld,14,189,947.0,19.96,13.5,0.0,5.29,5.29,6.3,0.03
285,2013,WR,DET,Ryan Broyles,6,188,433.0,43.42,31.33,0.0,7.45,7.45,8.5,0.05
286,2013,TE,PIT,David Paulson,16,188,1052.0,17.87,11.75,0.0,5.32,5.32,8.2,0.04
287,2013,WR,LAR,Stedman Bailey,16,188,1004.0,18.73,11.75,1.06,13.3,14.36,31.9,0.17
288,2013,WR,MIN,Joe Webb,16,187,1041.0,17.96,11.69,0.0,5.88,5.88,3.3,0.02
289,2013,WR,GB,Jeremy Ross,13,185,936.0,19.76,14.23,1.08,6.49,7.57,14.7,0.08
290,2013,RB,OAK,Jamize Olawale,16,182,1036.0,17.57,11.38,1.65,6.04,7.69,6.9,0.04
291,2013,TE,CHI,Dante Rosario,15,182,993.0,18.33,12.13,0.0,2.2,2.2,1.3,0.01
292,2013,TE,ATL,Levine Toilolo,15,181,1018.0,17.78,12.07,0.0,8.29,8.29,17.5,0.1
293,2013,WR,NE,Josh Boyce,8,177,599.0,29.55,22.13,0.0,10.73,10.73,12.1,0.07
294,2013,TE,NO,Josh Hill,14,176,960.0,18.33,12.57,0.57,5.68,6.25,9.6,0.05
295,2013,FB,PIT,Will Johnson,16,172,1052.0,16.35,10.75,0.0,6.4,6.4,10.1,0.06
296,2013,RB,KC,Knile Davis,16,170,1079.0,15.76,10.63,41.18,8.82,50.0,53.7,0.32
297,2013,RB,NO,Mark Ingram,11,169,784.0,21.56,15.36,46.15,6.51,52.66,51.4,0.3
298,2013,RB,SD,Fozzy Whittaker,14,168,948.0,17.72,12.0,17.26,21.43,38.69,35.5,0.21
299,2013,TE,ARI,Jake Ballard,8,167,565.0,29.56,20.88,0.0,5.39,5.39,19.5,0.12
300,2013,TE,GB,Ryan Taylor,14,163,975.0,16.72,11.64,0.0,5.52,5.52,3.0,0.02
301,2013,WR,PIT,Markus Wheaton,12,159,784.0,20.28,13.25,0.0,8.18,8.18,6.4,0.04
302,2013,TE,DEN,Joel Dreessen,13,159,986.0,16.13,12.23,0.0,5.66,5.66,10.7,0.07
303,2013,TE,BAL,Dennis Pitta,4,158,292.0,54.11,39.5,0.0,20.89,20.89,22.9,0.14
304,2013,RB,DEN,Ronnie Hillman,9,157,677.0,23.19,17.44,35.03,8.92,43.95,37.7,0.24
305,2013,WR,NYJ,Greg Salas,8,156,500.0,31.2,19.5,0.0,8.33,8.33,14.3,0.09
306,2013,RB,TB,Mike James,9,155,626.0,24.76,17.22,38.71,7.1,45.81,37.88,0.24
307,2013,RB,TEN,Shonn Greene,11,155,748.0,20.72,14.09,49.68,4.52,54.19,57.4,0.37
308,2013,WR,ARI,Jaron Brown,16,155,1084.0,14.3,9.69,0.0,11.61,11.61,20.0,0.13
309,2013,WR,BAL,Deonte Thompson,7,154,493.0,31.24,22.0,0.0,12.99,12.99,9.6,0.06
310,2013,TE,PHI,James Casey,15,153,1035.0,14.78,10.2,0.0,3.92,3.92,3.1,0.02
311,2013,WR,SF,Marlon Moore,14,152,874.0,17.39,10.86,0.66,9.87,10.53,7.1,0.05
312,2013,TE,SEA,Kellen Davis,15,152,947.0,16.05,10.13,0.0,2.63,2.63,9.2,0.06
313,2013,TE,WAS,Niles Paul,15,150,1075.0,13.95,10.0,0.0,5.33,5.33,5.1,0.03
314,2013,RB,PIT,Felix Jones,16,150,1052.0,14.26,9.38,32.0,8.67,40.67,22.7,0.15
315,2013,RB,SD,Ronnie Brown,16,149,1110.0,13.42,9.31,30.2,5.37,35.57,27.7,0.19
316,2013,TE,MIN,Chase Ford,9,149,611.0,24.39,16.56,0.0,10.74,10.74,13.3,0.09
317,2013,WR,SF,Mario Manningham,6,148,378.0,39.15,24.67,0.0,15.54,15.54,8.5,0.06
318,2013,WR,DAL,Dwayne Harris,13,147,804.0,18.28,11.31,0.68,9.52,10.2,18.6,0.13
319,2013,WR,DET,Patrick Edwards,4,146,281.0,51.96,36.5,0.0,7.53,7.53,4.6,0.03
320,2013,WR,CAR,Domenik Hixon,15,145,977.0,14.84,9.67,0.0,6.21,6.21,11.5,0.08
321,2013,WR,CLE,Travis Benjamin,8,144,544.0,26.47,18.0,0.69,9.03,9.72,13.0,0.09
322,2013,RB,NYG,Brandon Jacobs,7,143,455.0,31.43,20.43,40.56,4.9,45.45,47.1,0.33
323,2013,TE,GB,Brandon Bostick,11,143,794.0,18.01,13.0,0.0,9.79,9.79,18.0,0.13
324,2013,RB,SEA,Derrick Coleman,12,141,784.0,17.98,11.75,1.42,5.67,7.09,12.5,0.09
325,2013,RB,NYG,Da'Rel Scott,5,140,308.0,45.45,28.0,14.29,13.57,27.86,23.5,0.17
326,2013,RB,PIT,Jonathan Dwyer,15,139,999.0,13.91,9.27,35.25,7.91,43.17,26.1,0.19
327,2013,RB,CHI,Michael Bush,15,139,1002.0,13.87,9.27,45.32,5.76,51.08,48.5,0.35
328,2013,RB,LAR,Benjamin Cunningham,14,138,867.0,15.92,9.86,34.06,7.25,41.3,38.0,0.28
329,2013,TE,IND,Dominique Jones,8,138,506.0,27.27,17.25,0.0,2.17,2.17,3.4,0.02
330,2013,FB,SEA,Michael Robinson,9,136,538.0,25.28,15.11,0.74,2.21,2.94,2.7,0.02
331,2013,FB,TEN,Collin Mooney,12,135,799.0,16.9,11.25,0.0,4.44,4.44,3.2,0.02
332,2013,WR,JAX,Stephen Burton,4,133,264.0,50.38,33.25,0.75,9.77,10.53,6.7,0.05
333,2013,WR,NYJ,Clyde Gates,6,133,393.0,33.84,22.17,0.0,18.05,18.05,12.2,0.09
334,2013,FB,SD,LeRon McClain,16,133,1110.0,11.98,8.31,8.27,2.26,10.53,2.5,0.02
335,2013,RB,ARI,Stepfan Taylor,16,131,1084.0,12.08,8.19,27.48,6.87,34.35,18.6,0.14
336,2013,TE,PIT,Matt Spaeth,4,131,248.0,52.82,32.75,0.0,1.53,1.53,7.1,0.05
337,2013,RB,ARI,Alfonso Smith,16,131,1084.0,12.08,8.19,13.74,9.92,23.66,16.2,0.12
338,2013,WR,PHI,Jeff Maehl,16,129,1103.0,11.7,8.06,0.0,6.98,6.98,12.7,0.1
339,2013,RB,BUF,Tashard Choice,15,125,1085.0,11.52,8.33,36.8,7.2,44.0,18.5,0.15
340,2013,TE,SF,Garrett Celek,12,125,740.0,16.89,10.42,0.0,3.2,3.2,3.8,0.03
341,2013,WR,GB,M. White,7,123,489.0,25.15,17.57,0.0,9.76,9.76,6.6,0.05
342,2013,RB,HOU,Dennis Johnson,8,120,541.0,22.18,15.0,40.83,10.0,50.83,22.9,0.19
343,2013,RB,DAL,Joseph Randle,12,119,726.0,16.39,9.92,45.38,8.4,53.78,34.5,0.29
344,2013,TE,IND,Weslye Saunders,6,118,406.0,29.06,19.67,0.0,9.32,9.32,4.6,0.04
345,2013,RB,MIN,Matt Asiata,11,118,749.0,15.75,10.73,37.29,6.78,44.07,33.9,0.29
346,2013,WR,CIN,Andrew Hawkins,8,117,598.0,19.57,14.63,1.71,15.38,17.09,20.2,0.17
347,2013,WR,BAL,Brandon Stokley,6,115,436.0,26.38,19.17,0.0,18.26,18.26,11.5,0.1
348,2013,RB,TEN,Jackie Battle,16,113,1075.0,10.51,7.06,31.86,4.42,36.28,23.8,0.21
349,2013,TE,TB,Nate Byham,4,113,266.0,42.48,28.25,0.0,2.65,2.65,3.8,0.03
350,2013,RB,NYG,David Wilson,5,111,327.0,33.94,22.2,39.64,5.41,45.05,17.4,0.16
351,2013,WR,NE,Austin Collie,7,110,534.0,20.6,15.71,0.0,10.0,10.0,6.3,0.06
352,2013,RB,CLE,MarQueis Gray,12,109,812.0,13.42,9.08,5.5,8.26,13.76,5.1,0.05
353,2013,WR,HOU,Lestar Jean,11,108,747.0,14.46,9.82,0.0,7.41,7.41,3.5,0.03
354,2013,RB,CAR,Jonathan Stewart,6,108,396.0,27.27,18.0,44.44,6.48,50.93,22.4,0.21
355,2013,TE,TB,Luke Stocker,2,105,121.0,86.78,52.5,0.0,0.0,0.0,0.0,0.0
356,2013,TE,NYG,Larry Donnell,16,105,1026.0,10.23,6.56,0.0,5.71,5.71,3.1,0.03
357,2013,WR,SF,Jonathan Baldwin,7,104,426.0,24.41,14.86,0.0,8.65,8.65,2.8,0.03
358,2013,RB,IND,Ahmad Bradshaw,3,102,199.0,51.26,34.0,40.2,7.84,48.04,34.8,0.34
359,2013,WR,CLE,Josh Cooper,5,101,357.0,28.29,20.2,0.0,13.86,13.86,6.0,0.06
360,2013,WR,NYG,Louis Murphy,14,99,899.0,11.01,7.07,0.0,13.13,13.13,7.7,0.08
361,2013,RB,JAX,Justin Forsett,9,99,594.0,16.67,11.0,6.06,16.16,22.22,11.3,0.11
362,2013,WR,TB,Skye Dawson,7,99,442.0,22.4,14.14,2.02,7.07,9.09,2.7,0.03
363,2013,RB,CLE,Edwin Baker,3,97,189.0,51.32,32.33,44.33,9.28,53.61,34.8,0.36
364,2013,RB,LAR,Isaiah Pead,10,90,621.0,14.49,9.0,7.78,16.67,24.44,11.9,0.13
365,2013,WR,SD,Malcom Floyd,2,88,136.0,64.71,44.0,0.0,12.5,12.5,14.9,0.17
366,2013,WR,SEA,Ricardo Lockette,8,87,494.0,17.61,10.88,1.15,8.05,9.2,8.0,0.09
367,2013,TE,DET,Tony Scheffler,5,86,339.0,25.37,17.2,0.0,13.95,13.95,8.2,0.1
368,2013,RB,SF,Anthony Dixon,16,80,991.0,8.07,5.0,35.0,3.75,38.75,20.6,0.26
369,2013,WR,CIN,Dane Sanzenbacher,10,79,706.0,11.19,7.9,0.0,10.13,10.13,6.1,0.08
370,2013,FB,MIA,Tyler Clutts,8,79,496.0,15.93,9.88,0.0,2.53,2.53,-1.6,-0.02
371,2013,TE,KC,Kevin Brock,4,75,291.0,25.77,18.75,0.0,8.0,8.0,3.6,0.05
372,2013,FB,PIT,David Johnson,5,75,320.0,23.44,15.0,0.0,8.0,8.0,7.0,0.09
373,2013,TE,OAK,Nick Kasa,16,75,1036.0,7.24,4.69,0.0,6.67,6.67,6.9,0.09
374,2013,WR,CHI,Marquess Wilson,10,75,660.0,11.36,7.5,0.0,4.0,4.0,1.3,0.02
375,2013,RB,NO,Khiry Robinson,10,73,698.0,10.46,7.3,73.97,0.0,73.97,28.4,0.39
376,2013,WR,SD,Seyi Ajirotutu,14,72,974.0,7.39,5.14,0.0,5.56,5.56,12.4,0.17
377,2013,WR,CIN,Brandon Tate,16,71,1132.0,6.27,4.44,0.0,2.82,2.82,0.6,0.01
378,2013,FB,MIN,Zach Line,3,68,198.0,34.34,22.67,0.0,4.41,4.41,0.8,0.01
379,2013,TE,BAL,Billy Bajema,6,65,432.0,15.05,10.83,0.0,3.08,3.08,1.8,0.03
380,2013,WR,TB,Eric Page,16,64,1036.0,6.18,4.0,3.13,14.06,17.19,4.2,0.07
381,2013,TE,CIN,Orson Charles,13,64,904.0,7.08,4.92,0.0,3.13,3.13,0.8,0.01
382,2013,TE,CHI,Kyle Adams,6,64,354.0,18.08,10.67,0.0,0.0,0.0,0.0,0.0
383,2013,TE,CHI,Steve Maneri,4,63,265.0,23.77,15.75,0.0,3.17,3.17,0.0,0.0
384,2013,WR,OAK,Juron Criner,1,63,95.0,66.32,63.0,0.0,12.7,12.7,3.2,0.05
385,2013,WR,SEA,Stephen Williams,6,63,403.0,15.63,10.5,0.0,6.35,6.35,0.0,0.0
386,2013,RB,GB,Johnathan Franklin,10,63,717.0,8.79,6.3,30.16,7.94,38.1,17.7,0.28
387,2013,WR,BUF,Marcus Easley,16,61,1161.0,5.25,3.81,0.0,8.2,8.2,1.3,0.02
388,2013,WR,SF,Quinton Patton,6,60,368.0,16.3,10.0,1.67,8.33,10.0,6.0,0.1
389,2013,WR,TEN,Michael Preston,7,60,467.0,12.85,8.57,0.0,11.67,11.67,15.7,0.26
390,2013,RB,KC,Cyrus Gray,16,59,1079.0,5.47,3.69,15.25,16.95,32.2,7.0,0.12
391,2013,RB,HOU,Jonathan Grimes,2,58,126.0,46.03,29.0,36.21,10.34,46.55,18.9,0.33
392,2013,WR,IND,David Reed,7,57,457.0,12.47,8.14,0.0,5.26,5.26,0.2,0.0
393,2013,RB,JAX,Denard Robinson,16,56,1057.0,5.3,3.5,35.71,1.79,37.5,2.6,0.05
394,2013,WR,CLE,Brian Tyms,8,56,545.0,10.28,7.0,0.0,8.93,8.93,1.2,0.02
395,2013,FB,TEN,Quinn Johnson,4,55,276.0,19.93,13.75,0.0,1.82,1.82,0.0,0.0
396,2013,RB,PIT,Isaac Redman,3,55,176.0,31.25,18.33,20.0,9.09,29.09,0.7,0.01
397,2013,TE,BUF,Chris Gragg,9,55,643.0,8.55,6.11,0.0,12.73,12.73,11.3,0.21
398,2013,WR,WAS,Nick Williams,5,54,360.0,15.0,10.8,0.0,20.37,20.37,3.5,0.06
399,2013,WR,PIT,Derek Moye,7,53,440.0,12.05,7.57,0.0,11.32,11.32,8.0,0.15
400,2013,WR,PHI,Damaris Johnson,13,53,895.0,5.92,4.08,0.0,5.66,5.66,-0.6,-0.01
401,2013,RB,DAL,Lance Dunbar,9,51,543.0,9.39,5.67,58.82,13.73,72.55,18.9,0.37
402,2013,TE,ARI,Kory Sperry,8,51,533.0,9.57,6.38,0.0,1.96,1.96,1.6,0.03
403,2013,WR,SEA,Bryan Walters,4,50,263.0,19.01,12.5,0.0,0.0,0.0,0.0,0.0
404,2013,WR,JAX,Jeremy Ebert,5,48,324.0,14.81,9.6,0.0,16.67,16.67,1.8,0.04
405,2013,RB,DET,Theo Riddick,14,48,982.0,4.89,3.43,18.75,16.67,35.42,11.1,0.23
406,2013,TE,PIT,Michael Palmer,16,47,1052.0,4.47,2.94,0.0,2.13,2.13,0.8,0.02
407,2013,RB,PHI,Chris Polk,15,46,1023.0,4.5,3.07,23.91,10.87,34.78,33.9,0.74
408,2013,WR,ARI,Brittan Golden,5,46,353.0,13.03,9.2,0.0,21.74,21.74,13.6,0.3
409,2013,WR,CAR,Armanti Edwards,6,46,425.0,10.82,7.67,2.17,10.87,13.04,1.0,0.02
410,2013,TE,TB,Danny Noble,8,46,531.0,8.66,5.75,0.0,6.52,6.52,12.3,0.27
411,2013,FB,DET,Dorin Dickerson,5,45,368.0,12.23,9.0,0.0,11.11,11.11,3.4,0.08
412,2013,RB,NYJ,Alex Green,12,44,804.0,5.47,3.67,25.0,4.55,29.55,4.3,0.1
413,2013,TE,JAX,DJ Williams,9,44,615.0,7.15,4.89,0.0,6.82,6.82,0.0,0.0
414,2013,WR,SF,Kassim Osgood,14,43,861.0,4.99,3.07,0.0,2.33,2.33,1.7,0.04
415,2013,TE,SF,Derek Carrier,5,41,325.0,12.62,8.2,0.0,0.0,0.0,0.0,0.0
416,2013,WR,NYJ,Ben Obomanu,3,41,214.0,19.16,13.67,0.0,2.44,2.44,0.8,0.02
417,2013,WR,KC,Chad Hall,9,41,616.0,6.66,4.56,0.0,17.07,17.07,2.0,0.05
418,2013,RB,IND,Vick Ballard,1,39,55.0,70.91,39.0,33.33,5.13,38.46,5.8,0.15
419,2013,RB,DAL,Phillip Tanner,16,39,997.0,3.91,2.44,23.08,10.26,33.33,10.5,0.27
420,2013,RB,NYG,Michael Cox,14,38,895.0,4.25,2.71,57.89,7.89,65.79,5.5,0.14
421,2013,RB,HOU,Deji Karim,7,36,473.0,7.61,5.14,33.33,5.56,38.89,5.0,0.14
422,2013,FB,TB,Spencer Larsen,13,35,846.0,4.14,2.69,0.0,0.0,0.0,0.0,0.0
423,2013,TE,LAR,Mike McNeill,14,34,868.0,3.92,2.43,0.0,2.94,2.94,0.5,0.01
424,2013,TE,NYJ,Konrad Reuland,10,34,670.0,5.07,3.4,0.0,8.82,8.82,0.7,0.02
425,2013,RB,CIN,Cedric Peerman,16,33,1132.0,2.92,2.06,24.24,0.0,24.24,1.7,0.05
426,2013,RB,MIA,Marcus Thigpen,16,33,1027.0,3.21,2.06,18.18,33.33,51.52,17.5,0.53
427,2013,WR,NYJ,Michael Campbell,4,32,262.0,12.21,8.0,0.0,6.25,6.25,0.0,0.0
428,2013,WR,TB,Russell Shepard,14,32,912.0,3.51,2.29,0.0,0.0,0.0,0.0,0.0
429,2013,TE,CAR,Brandon Williams,9,32,575.0,5.57,3.56,0.0,0.0,0.0,0.0,0.0
430,2013,TE,IND,Dwayne Allen,1,30,55.0,54.55,30.0,0.0,6.67,6.67,8.0,0.27
431,2013,WR,NYJ,Joshua Cribbs,6,30,389.0,7.71,5.0,43.33,6.67,50.0,7.62,0.25
432,2013,RB,MIN,Joe Banyard,3,30,182.0,16.48,10.0,0.0,3.33,3.33,1.1,0.04
433,2013,RB,NYJ,Mike Goodson,2,30,104.0,28.85,15.0,23.33,10.0,33.33,8.0,0.27
434,2013,WR,ATL,Kevin Cone,16,30,1077.0,2.79,1.88,0.0,3.33,3.33,1.2,0.04
435,2013,FB,NYG,Henry Hynoski,3,29,191.0,15.18,9.67,0.0,6.9,6.9,0.5,0.02
436,2013,RB,SF,LaMichael James,10,28,616.0,4.55,2.8,42.86,10.71,53.57,7.5,0.27
437,2013,TE,ATL,Chase Coffman,10,27,668.0,4.04,2.7,0.0,7.41,7.41,0.0,0.0
438,2013,RB,SEA,Christine Michael,3,26,189.0,13.76,8.67,69.23,0.0,69.23,7.9,0.3
439,2013,TE,TEN,Visanthe Shiancoe,1,26,50.0,52.0,26.0,0.0,7.69,7.69,0.2,0.01
440,2013,RB,ATL,Antone Smith,15,25,1009.0,2.48,1.67,20.0,12.0,32.0,27.5,1.1
441,2013,WR,NYJ,Ryan Spadola,4,24,274.0,8.76,6.0,0.0,4.17,4.17,0.0,0.0
442,2013,RB,SF,Will Tukuafu,2,24,116.0,20.69,12.0,0.0,0.0,0.0,0.0,0.0
443,2013,WR,CHI,Eric Weems,16,24,1057.0,2.27,1.5,0.0,8.33,8.33,0.8,0.03
444,2013,RB,CAR,Kenjon Barner,7,23,427.0,5.39,3.29,26.09,13.04,39.13,1.4,0.06
445,2013,FB,HOU,Brad Smelley,2,22,132.0,16.67,11.0,0.0,0.0,0.0,0.0,0.0
446,2013,WR,NE,Matthew Slater,12,22,907.0,2.43,1.83,0.0,0.0,0.0,0.0,0.0
447,2013,RB,DEN,CJ Anderson,4,21,311.0,6.75,5.25,33.33,4.76,38.1,3.8,0.18
448,2013,WR,PHI,Brad Smith,6,20,418.0,4.78,3.33,10.0,10.0,20.0,2.9,0.14
449,2013,WR,SEA,Percy Harvin,1,19,52.0,36.54,19.0,0.0,5.26,5.26,1.7,0.09
450,2013,FB,BUF,Evan Rodriguez,7,18,489.0,3.68,2.57,0.0,5.56,5.56,0.0,0.0
451,2013,RB,GB,Michael Hill,8,18,496.0,3.63,2.25,50.0,11.11,61.11,4.6,0.26
452,2013,RB,IND,Dan Herron,6,17,406.0,4.19,2.83,29.41,5.88,35.29,9.0,0.53
453,2013,TE,PIT,Richard Gordon,2,17,129.0,13.18,8.5,0.0,5.88,5.88,0.3,0.02
454,2013,WR,CLE,Tori Gurley,3,16,210.0,7.62,5.33,0.0,18.75,18.75,1.5,0.09
455,2013,TE,CLE,Keavon Milton,8,16,568.0,2.82,2.0,0.0,0.0,0.0,0.0,0.0
456,2013,TE,ARI,DC Jefferson,4,16,258.0,6.2,4.0,0.0,0.0,0.0,0.0,0.0
457,2013,TE,DAL,Andre Smith,5,15,360.0,4.17,3.0,0.0,0.0,0.0,0.0,0.0
458,2013,RB,PIT,LaRod Stephens-Howling,1,15,53.0,28.3,15.0,40.0,20.0,60.0,3.0,0.2
459,2013,TE,IND,Justice Cunningham,1,14,60.0,23.33,14.0,0.0,7.14,7.14,0.4,0.03
460,2013,FB,ATL,Bradie Ewing,2,14,120.0,11.67,7.0,0.0,14.29,14.29,2.9,0.21
461,2013,RB,NE,Leon Washington,7,14,479.0,2.92,2.0,7.14,7.14,14.29,0.1,0.01
462,2013,WR,DEN,Trindon Holliday,15,14,1112.0,1.26,0.93,7.14,0.0,7.14,-3.3,-0.24
463,2013,RB,BAL,Bernard Scott,2,13,145.0,8.97,6.5,30.77,15.38,46.15,2.4,0.18
464,2013,WR,CHI,Joe Anderson,6,13,372.0,3.49,2.17,0.0,7.69,7.69,0.0,0.0
465,2013,WR,NYG,J. Talley,2,12,134.0,8.96,6.0,0.0,16.67,16.67,0.0,0.0
466,2013,RB,OAK,Jeremy Stewart,13,12,830.0,1.45,0.92,16.67,16.67,33.33,6.8,0.57
467,2013,RB,WAS,Evan Royster,10,12,722.0,1.66,1.2,16.67,8.33,25.0,0.3,0.02
468,2013,TE,HOU,Jake Byrne,8,12,546.0,2.2,1.5,0.0,0.0,0.0,0.0,0.0
469,2013,RB,NO,Travaris Cadet,13,11,913.0,1.2,0.85,0.0,18.18,18.18,6.5,0.59
470,2013,WR,SD,Lavelle Hawkins,4,11,275.0,4.0,2.75,0.0,0.0,0.0,0.0,0.0
471,2013,RB,TB,Jeff Demps,2,10,148.0,6.76,5.0,10.0,30.0,40.0,3.5,0.35
472,2013,RB,MIA,Mike Gillislee,3,9,208.0,4.33,3.0,66.67,0.0,66.67,2.1,0.23
473,2013,WR,NYJ,Saalim Hakim,3,9,211.0,4.27,3.0,22.22,11.11,33.33,-0.3,-0.03
474,2013,TE,GB,Jake Stoneburner,9,9,621.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0
475,2013,RB,HOU,Ray Graham,1,9,59.0,15.25,9.0,44.44,33.33,77.78,2.0,0.22
476,2013,RB,BAL,Shaun Draughn,3,9,205.0,4.39,3.0,44.44,0.0,44.44,0.2,0.02
477,2013,RB,CAR,Armond Smith,5,8,345.0,2.32,1.6,50.0,0.0,50.0,0.5,0.06
478,2013,WR,JAX,Lamaar Thomas,2,7,128.0,5.47,3.5,0.0,42.86,42.86,3.1,0.44
479,2013,FB,IND,Robert Hughes,1,7,65.0,10.77,7.0,0.0,28.57,28.57,0.6,0.09
480,2013,FB,SEA,Spencer Ware,2,7,141.0,4.96,3.5,42.86,0.0,42.86,1.0,0.14
481,2013,WR,LAR,Justin Veltung,3,6,168.0,3.57,2.0,0.0,0.0,0.0,0.0,0.0
482,2013,RB,IND,Chris Rainey,2,5,125.0,4.0,2.5,0.0,20.0,20.0,0.0,0.0
483,2013,RB,ATL,Josh Vaughan,6,5,423.0,1.18,0.83,20.0,20.0,40.0,-0.4,-0.08
484,2013,WR,DET,Micheal Spurlock,11,5,739.0,0.68,0.45,0.0,0.0,0.0,0.0,0.0
485,2013,RB,TEN,Darius Reynaud,9,4,589.0,0.68,0.44,25.0,50.0,75.0,-1.6,-0.4
486,2013,WR,CAR,Marvin McNutt,1,4,58.0,6.9,4.0,0.0,25.0,25.0,0.0,0.0
487,2013,RB,BUF,Ronnie Wingo,2,4,138.0,2.9,2.0,25.0,25.0,50.0,0.6,0.15
488,2013,WR,WAS,Lance Lewis,3,4,197.0,2.03,1.33,0.0,0.0,0.0,0.0,0.0
489,2013,FB,BAL,Kyle Juszczyk,16,4,1136.0,0.35,0.25,0.0,25.0,25.0,0.0,0.0
490,2013,WR,JAX,Tobais Palmer,1,4,56.0,7.14,4.0,0.0,0.0,0.0,0.0,0.0
